subject,resp.keys,resp.rt,text,letterColor,colorSet
455,purple,1.2222,purple,purple,II
455,yellow,0.5791,yellow,yellow,II
455,orange,0.5742,purple,orange,II
455,orange,1.0127,orange,orange,II
455,yellow,0.7792,yellow,purple,II
455,purple,0.5313,orange,yellow,II
455,orange,1.6128,orange,yellow,II
455,orange,0.3386,purple,orange,II
455,orange,0.3039,yellow,purple,II
455,orange,0.1125,orange,orange,II
455,orange,0.1005,yellow,yellow,II
455,orange,0.0124,purple,purple,II
455,purple,0.3332,orange,yellow,II
455,yellow,0.2024,orange,orange,II
459,yellow,6.3048,yellow,yellow,II
459,yellow,0.8013,yellow,purple,II
459,orange,1.196,orange,orange,II
459,orange,0.6684,orange,yellow,II
459,orange,0.4672,purple,orange,II
462,purple,2.8187,yellow,purple,II
462,yellow,0.5309,orange,orange,II
462,purple,0.3247,orange,yellow,II
462,purple,0.2805,yellow,yellow,II
462,purple,0.3308,purple,orange,II
462,purple,0.4978,purple,purple,II
462,purple,0.2659,purple,orange,II
468,yellow,4.9863,yellow,purple,II
468,purple,1.1727,orange,yellow,II
468,yellow,0.6415,purple,purple,II
468,orange,0.7586,purple,orange,II
468,purple,0.8818,yellow,yellow,II
468,orange,0.7415,orange,orange,II
468,purple,0.672,yellow,yellow,II
468,orange,1.055,purple,orange,II
468,yellow,0.6501,yellow,purple,II
468,purple,0.8088,orange,yellow,II
468,orange,0.6905,orange,orange,II
468,yellow,0.5467,purple,purple,II
468,orange,1.1997,orange,orange,II
468,yellow,0.6719,yellow,purple,II
468,purple,0.6936,orange,yellow,II
468,orange,0.6478,purple,orange,II
468,purple,0.757,yellow,yellow,II
468,yellow,0.6088,purple,purple,II
468,yellow,0.6554,yellow,purple,II
468,purple,0.7286,orange,yellow,II
468,yellow,0.7064,purple,purple,II
468,orange,0.6929,orange,orange,II
468,purple,0.5901,yellow,yellow,II
468,orange,0.8563,purple,orange,II
468,purple,0.803,orange,yellow,II
468,yellow,0.7924,yellow,purple,II
468,orange,0.8423,yellow,yellow,II
468,orange,0.9791,orange,orange,II
468,orange,0.8913,purple,orange,II
468,yellow,0.7918,purple,purple,II
469,yellow,0.3432,yellow,yellow,II
469,purple,0.3082,orange,orange,II
469,orange,0.2314,purple,orange,II
469,orange,1.7318,purple,purple,II
469,purple,0.2969,yellow,purple,II
469,yellow,0.2659,orange,yellow,II
469,orange,0.2861,yellow,yellow,II
469,purple,0.3024,orange,orange,II
469,orange,0.3717,purple,orange,II
469,yellow,0.3412,orange,yellow,II
469,purple,0.2982,purple,purple,II
469,orange,0.2529,yellow,purple,II
469,yellow,0.1984,purple,orange,II
469,purple,0.2532,orange,yellow,II
469,orange,0.1894,yellow,purple,II
469,orange,0.2155,orange,orange,II
469,purple,0.1314,yellow,yellow,II
469,yellow,0.132,purple,purple,II
469,orange,0.1383,purple,purple,II
469,purple,0.2019,yellow,purple,II
469,yellow,0.0815,orange,orange,II
469,orange,0.1648,purple,orange,II
469,purple,0.7813,orange,yellow,II
469,orange,0.1068,yellow,yellow,II
469,purple,0.0991,purple,purple,II
469,yellow,0.1659,yellow,purple,II
469,yellow,0.0983,purple,orange,II
469,orange,0.1873,orange,yellow,II
469,orange,0.241,orange,orange,II
469,purple,1.3042,yellow,yellow,II
475,yellow,9.5901,yellow,yellow,II
475,yellow,0.7173,purple,purple,II
475,yellow,0.1617,orange,yellow,II
475,yellow,0.1197,orange,orange,II
475,yellow,0.2176,purple,orange,II
475,yellow,0.0888,yellow,purple,II
475,yellow,0.0544,purple,purple,II
475,yellow,0.0541,orange,yellow,II
475,yellow,7e-04,yellow,purple,II
475,yellow,0.4727,yellow,yellow,II
475,yellow,0.1248,orange,orange,II
475,yellow,0.0172,purple,orange,II
475,yellow,5e-04,orange,orange,II
475,yellow,0.058,purple,purple,II
475,yellow,3e-04,yellow,yellow,II
475,yellow,0.391,yellow,purple,II
475,yellow,0.0186,orange,yellow,II
475,yellow,0.0169,purple,orange,II
475,yellow,0.2675,yellow,yellow,II
475,yellow,0.2671,orange,yellow,II
475,yellow,0.2003,orange,orange,II
475,yellow,0.124,purple,purple,II
475,yellow,0.2022,yellow,purple,II
475,yellow,0.2841,purple,orange,II
475,yellow,0.1594,orange,orange,II
475,yellow,0.2015,yellow,purple,II
475,yellow,0.2042,purple,orange,II
475,yellow,0.3079,yellow,yellow,II
475,yellow,0.1758,purple,purple,II
475,yellow,0.0585,orange,yellow,II
486,yellow,0.4345,purple,purple,II
486,orange,0.3485,orange,orange,II
486,purple,0.389,yellow,purple,II
486,purple,2.7859,yellow,yellow,II
486,yellow,1.1838,purple,orange,II
486,orange,0.8215,orange,yellow,II
486,purple,0.8338,yellow,yellow,II
486,orange,0.9162,purple,orange,II
486,yellow,0.4998,purple,purple,II
486,orange,0.9187,orange,orange,II
486,purple,1.6969,yellow,purple,II
486,orange,1.7084,orange,yellow,II
486,orange,0.4846,orange,yellow,II
486,yellow,0.6091,purple,purple,II
486,yellow,0.5835,purple,orange,II
486,purple,0.6288,yellow,yellow,II
486,purple,0.5509,yellow,purple,II
486,orange,0.6141,orange,orange,II
486,yellow,1.1776,purple,orange,II
486,orange,1.2234,orange,yellow,II
486,purple,0.5834,yellow,purple,II
486,yellow,0.5306,purple,purple,II
486,purple,0.5682,yellow,yellow,II
486,orange,0.355,orange,orange,II
486,purple,0.6795,yellow,yellow,II
486,orange,0.6722,orange,orange,II
486,orange,1.4772,orange,yellow,II
486,purple,0.6097,yellow,purple,II
486,yellow,0.5628,purple,purple,II
486,yellow,0.8779,purple,orange,II
488,purple,0.6348,yellow,purple,II
488,orange,0.6805,purple,orange,II
488,yellow,0.5194,orange,yellow,II
488,orange,1.0722,orange,orange,II
488,yellow,0.7614,yellow,yellow,II
488,purple,0.596,purple,purple,II
488,yellow,1.9825,yellow,yellow,II
488,purple,0.7339,purple,purple,II
488,orange,1.2232,purple,orange,II
488,yellow,2.1064,orange,yellow,II
488,orange,1.1649,orange,orange,II
488,purple,0.5927,yellow,purple,II
488,purple,0.5857,purple,purple,II
488,yellow,0.7891,orange,yellow,II
488,yellow,0.5258,yellow,yellow,II
488,orange,0.8455,purple,orange,II
488,orange,0.7444,orange,orange,II
488,purple,0.6733,yellow,purple,II
488,purple,0.5688,yellow,purple,II
488,orange,0.7593,purple,orange,II
488,yellow,0.6881,orange,yellow,II
488,yellow,0.5465,yellow,yellow,II
488,purple,0.8168,purple,purple,II
488,orange,0.7639,orange,orange,II
488,yellow,0.8561,orange,yellow,II
488,purple,0.5932,purple,purple,II
488,orange,1.8195,purple,orange,II
488,yellow,0.7529,yellow,yellow,II
488,orange,1.368,orange,orange,II
488,purple,0.8418,yellow,purple,II
495,yellow,1.7413,yellow,yellow,II
495,orange,0.7489,orange,orange,II
495,yellow,1.0487,orange,yellow,II
495,purple,0.7022,yellow,purple,II
495,orange,0.4363,purple,orange,II
495,purple,2.4298,purple,purple,II
495,orange,3.5345,orange,orange,II
495,yellow,0.8378,yellow,yellow,II
495,orange,0.7843,purple,purple,II
495,yellow,3.4344,orange,yellow,II
495,orange,1.0869,purple,orange,II
495,purple,0.6048,yellow,purple,II
495,orange,2.5684,purple,orange,II
495,orange,0.7278,orange,orange,II
495,purple,1.1092,yellow,purple,II
495,yellow,0.5482,yellow,yellow,II
495,purple,0.6391,purple,purple,II
495,yellow,0.728,orange,yellow,II
495,yellow,0.421,orange,yellow,II
495,purple,1.0369,purple,purple,II
495,purple,0.6759,yellow,purple,II
495,orange,0.6736,purple,orange,II
495,yellow,0.7768,yellow,yellow,II
495,orange,0.4181,orange,orange,II
495,orange,0.5012,purple,orange,II
495,orange,0.3849,orange,orange,II
495,purple,0.7296,yellow,purple,II
495,purple,0.3734,purple,purple,II
495,yellow,0.6011,orange,yellow,II
495,yellow,0.5521,yellow,yellow,II
497,orange,1.4271,orange,orange,II
497,yellow,0.8265,yellow,yellow,II
497,purple,0.3477,yellow,purple,II
497,purple,0.6702,orange,yellow,II
498,yellow,1.9869,orange,yellow,II
498,purple,1.0355,purple,orange,II
499,purple,1.409,yellow,purple,II
499,orange,0.877,purple,orange,II
499,yellow,0.312,yellow,yellow,II
499,yellow,1.062,orange,yellow,II
499,orange,1.272,orange,orange,II
499,purple,0.795,purple,purple,II
499,orange,1.02,orange,orange,II
499,yellow,1.261,yellow,yellow,II
499,purple,1.32,purple,orange,II
499,orange,3.019,purple,purple,II
499,yellow,1.021,orange,yellow,II
499,orange,1.979,yellow,purple,II
499,yellow,0.977,yellow,yellow,II
499,yellow,0.813,orange,yellow,II
499,purple,0.843,orange,orange,II
499,purple,1.493,purple,purple,II
499,purple,0.719,yellow,purple,II
499,orange,0.77,purple,orange,II
499,yellow,0.732,yellow,yellow,II
499,orange,0.887,purple,orange,II
499,yellow,0.723,orange,yellow,II
499,purple,0.751,yellow,purple,II
499,purple,0.775,purple,purple,II
499,orange,1.004,orange,orange,II
499,orange,0.902,purple,orange,II
499,orange,0.789,orange,orange,II
499,purple,1.081,yellow,purple,II
499,purple,0.955,purple,purple,II
499,yellow,0.793,orange,yellow,II
499,yellow,0.639,yellow,yellow,II
501,orange,3.1022,orange,orange,II
501,yellow,0.7809,yellow,yellow,II
501,yellow,1.0679,orange,yellow,II
501,purple,0.7064,purple,purple,II
501,orange,0.5806,purple,orange,II
501,purple,0.6661,yellow,purple,II
501,purple,0.4871,purple,purple,II
501,purple,0.4373,yellow,purple,II
501,orange,0.5063,orange,orange,II
501,orange,0.6024,purple,orange,II
501,yellow,0.4966,yellow,yellow,II
501,yellow,0.4999,orange,yellow,II
501,orange,0.5951,purple,orange,II
501,purple,0.3995,yellow,purple,II
501,purple,0.4589,purple,purple,II
501,orange,0.5597,orange,orange,II
501,yellow,0.3921,yellow,yellow,II
501,yellow,0.5305,orange,yellow,II
501,yellow,0.3749,yellow,yellow,II
501,orange,0.6055,orange,orange,II
501,orange,0.3717,purple,orange,II
501,purple,0.5382,yellow,purple,II
501,purple,0.3489,purple,purple,II
501,yellow,0.749,orange,yellow,II
501,orange,0.4832,orange,orange,II
501,orange,0.4348,purple,orange,II
501,purple,0.5885,yellow,purple,II
501,yellow,0.4573,yellow,yellow,II
501,purple,0.5534,purple,purple,II
501,yellow,0.4635,orange,yellow,II
502,orange,1.1048,orange,orange,II
502,yellow,1.9102,orange,yellow,II
502,orange,0.6419,purple,orange,II
502,purple,0.6071,yellow,purple,II
502,purple,0.6114,purple,purple,II
502,yellow,0.8898,yellow,yellow,II
502,purple,0.9452,purple,orange,II
502,purple,1.6207,yellow,purple,II
502,yellow,1.1534,orange,yellow,II
502,orange,0.7872,orange,orange,II
502,yellow,0.6709,yellow,yellow,II
502,purple,0.5872,purple,purple,II
502,yellow,1.0531,orange,yellow,II
502,purple,0.7374,purple,purple,II
502,yellow,0.7708,yellow,yellow,II
502,orange,0.5629,orange,orange,II
502,purple,0.8203,purple,orange,II
502,yellow,1.2548,yellow,purple,II
502,purple,1.5708,yellow,purple,II
502,purple,1.0455,purple,purple,II
502,orange,0.5904,orange,orange,II
502,yellow,0.9422,orange,yellow,II
502,yellow,1.2208,yellow,yellow,II
502,orange,0.8871,purple,orange,II
502,purple,0.911,yellow,purple,II
502,purple,0.6943,purple,purple,II
502,orange,0.8714,orange,orange,II
502,orange,0.6299,purple,orange,II
502,yellow,0.8085,orange,yellow,II
502,yellow,0.9372,yellow,yellow,II
508,purple,2.1905,yellow,purple,II
508,purple,1.0282,purple,purple,II
508,orange,0.7475,purple,orange,II
508,yellow,0.5792,orange,yellow,II
508,yellow,0.6612,yellow,yellow,II
508,orange,0.6223,orange,orange,II
508,orange,0.5155,orange,orange,II
508,purple,1.2517,yellow,purple,II
508,purple,0.52,purple,purple,II
508,yellow,0.5442,orange,yellow,II
508,yellow,0.5625,yellow,yellow,II
508,orange,0.4394,purple,orange,II
508,orange,0.4119,orange,orange,II
508,yellow,0.5602,yellow,purple,II
508,yellow,0.5411,yellow,yellow,II
508,orange,0.7131,purple,orange,II
508,purple,0.8026,purple,purple,II
508,yellow,0.5258,orange,yellow,II
508,orange,0.5214,orange,orange,II
508,orange,1.1057,purple,orange,II
508,purple,0.6689,purple,purple,II
508,yellow,0.5799,orange,yellow,II
508,yellow,0.5735,yellow,yellow,II
508,purple,0.4889,yellow,purple,II
508,purple,0.5659,yellow,purple,II
508,orange,0.7303,orange,orange,II
508,yellow,0.7073,orange,yellow,II
508,purple,0.7711,purple,orange,II
508,purple,0.588,purple,purple,II
508,yellow,0.9492,yellow,yellow,II
510,purple,4.348,yellow,yellow,II
510,yellow,0.7671,purple,purple,II
510,purple,0.4884,orange,yellow,II
510,purple,1.134,orange,orange,II
510,purple,0.3862,purple,orange,II
510,purple,0.3168,yellow,purple,II
510,purple,0.2855,yellow,purple,II
510,purple,0.2724,purple,orange,II
510,purple,0.2675,purple,purple,II
510,purple,0.0706,orange,yellow,II
510,purple,0.3489,yellow,yellow,II
510,purple,0.2615,orange,orange,II
510,purple,0.0697,yellow,purple,II
510,yellow,0.0512,purple,orange,II
510,yellow,0.0681,purple,purple,II
510,purple,0.0045,orange,orange,II
510,yellow,0.0562,yellow,yellow,II
510,purple,0.0354,orange,yellow,II
510,purple,0.1198,purple,orange,II
510,purple,0.0726,orange,yellow,II
510,purple,0.0541,yellow,yellow,II
510,purple,0.1967,yellow,purple,II
510,purple,2.0968,purple,purple,II
510,purple,0.0983,orange,orange,II
510,purple,0.4837,orange,yellow,II
510,purple,0.1507,purple,purple,II
510,purple,0.1504,yellow,purple,II
510,purple,0.8239,yellow,yellow,II
510,yellow,0.1899,purple,orange,II
510,purple,0.2897,orange,orange,II
512,orange,1.3548,purple,orange,II
512,orange,1.3958,yellow,purple,II
512,orange,0.318,purple,purple,II
512,yellow,0.2373,yellow,yellow,II
512,purple,0.2713,orange,yellow,II
518,orange,0.1043,purple,orange,II
518,orange,0.3955,yellow,purple,II
518,yellow,0.6987,orange,orange,II
518,orange,0.0148,orange,yellow,II
518,orange,0.3264,yellow,yellow,II
518,orange,0.3324,purple,purple,II
518,orange,0.2728,purple,orange,II
518,yellow,0.3468,yellow,yellow,II
518,purple,0.1258,orange,yellow,II
518,orange,0.3639,purple,purple,II
518,yellow,0.223,orange,orange,II
518,purple,0.1689,yellow,purple,II
518,orange,0.7091,purple,purple,II
518,orange,0.0911,purple,orange,II
518,orange,0.6986,orange,yellow,II
520,purple,3.1256,purple,orange,II
520,orange,0.1048,purple,purple,II
520,purple,0.3802,yellow,yellow,II
520,orange,0.2863,orange,yellow,II
520,purple,0.2084,yellow,purple,II
520,yellow,0.0355,orange,orange,II
520,yellow,0.0014,purple,purple,II
520,yellow,0.029,yellow,purple,II
520,yellow,0.0772,yellow,yellow,II
520,yellow,0.0563,orange,orange,II
520,yellow,0.0599,purple,orange,II
520,yellow,0.0639,orange,yellow,II
520,yellow,0.0382,yellow,purple,II
520,yellow,0.0694,orange,orange,II
520,yellow,0.0637,yellow,yellow,II
520,yellow,0.0195,orange,yellow,II
520,yellow,0.0482,purple,purple,II
520,yellow,0.0556,purple,orange,II
520,yellow,0.1697,purple,purple,II
520,purple,0.1547,orange,yellow,II
520,purple,0.0595,yellow,yellow,II
520,purple,0.064,orange,orange,II
520,purple,0.1044,purple,orange,II
520,purple,0.1097,yellow,purple,II
520,purple,0.0944,orange,orange,II
520,purple,0.0995,purple,purple,II
520,purple,0.0716,yellow,purple,II
520,purple,0.1264,yellow,yellow,II
520,purple,0.1146,orange,yellow,II
520,purple,0.1376,purple,orange,II
521,orange,2.6367,orange,orange,II
521,yellow,1.1127,yellow,yellow,II
521,orange,1.6029,purple,orange,II
521,purple,0.8919,yellow,purple,II
521,purple,0.7901,purple,purple,II
521,yellow,1.1927,orange,yellow,II
521,yellow,0.7586,orange,yellow,II
521,orange,0.7471,purple,orange,II
521,purple,0.6354,yellow,purple,II
521,purple,0.6289,purple,purple,II
521,orange,0.6725,orange,orange,II
521,yellow,0.7221,yellow,yellow,II
521,yellow,0.8353,yellow,purple,II
521,orange,0.6942,orange,orange,II
521,purple,1.0096,purple,orange,II
521,purple,0.7742,purple,purple,II
521,yellow,0.8214,orange,yellow,II
521,yellow,0.7386,yellow,yellow,II
521,yellow,1.0075,orange,yellow,II
521,orange,0.7914,orange,orange,II
521,purple,0.6409,yellow,purple,II
521,yellow,0.8545,yellow,yellow,II
521,purple,0.6977,purple,purple,II
521,orange,0.485,purple,orange,II
521,yellow,0.8445,orange,yellow,II
521,orange,0.8852,purple,orange,II
521,purple,0.7085,yellow,purple,II
521,orange,0.7445,orange,orange,II
521,yellow,0.6845,yellow,yellow,II
521,purple,0.5177,purple,purple,II
524,orange,0.596,orange,orange,II
524,orange,1.8122,purple,orange,II
524,purple,1.2805,yellow,purple,II
524,orange,0.93,orange,yellow,II
524,purple,0.8649,yellow,yellow,II
524,yellow,0.9453,purple,purple,II
524,orange,0.6332,orange,orange,II
524,orange,0.8311,orange,yellow,II
525,orange,1.0979,purple,orange,II
525,purple,1.5618,yellow,purple,II
525,purple,0.8383,purple,purple,II
525,yellow,0.7978,yellow,yellow,II
525,yellow,0.9755,orange,yellow,II
525,orange,0.9167,orange,orange,II
525,yellow,0.9262,orange,yellow,II
525,yellow,1.7932,yellow,yellow,II
525,purple,0.8081,purple,purple,II
525,orange,0.9354,orange,orange,II
525,purple,0.9586,purple,orange,II
525,purple,2.3359,yellow,purple,II
525,purple,0.8013,yellow,purple,II
525,yellow,0.9847,yellow,yellow,II
525,orange,0.9513,orange,orange,II
525,purple,1.2688,purple,orange,II
525,yellow,3.2869,orange,yellow,II
525,purple,0.8687,purple,purple,II
525,orange,0.9515,orange,orange,II
525,purple,1.5852,yellow,purple,II
525,purple,1.0268,purple,purple,II
525,orange,3.0722,purple,orange,II
525,yellow,0.7511,yellow,yellow,II
525,yellow,1.5853,orange,yellow,II
525,orange,1.0678,orange,orange,II
525,purple,0.8012,purple,purple,II
525,purple,1.0351,yellow,purple,II
525,yellow,2.1025,yellow,yellow,II
525,orange,1.7357,purple,orange,II
525,yellow,2.6129,orange,yellow,II
526,purple,4.141,orange,orange,II
526,yellow,0.501,purple,purple,II
526,yellow,0.336,orange,yellow,II
526,yellow,0.393,yellow,yellow,II
526,yellow,0.294,purple,orange,II
526,yellow,0.32,yellow,purple,II
526,yellow,0.269,orange,yellow,II
526,orange,1.527,orange,orange,II
527,orange,1.408,purple,orange,II
527,orange,0.835,orange,orange,II
527,yellow,1.437,yellow,yellow,II
527,yellow,0.696,yellow,purple,II
527,purple,2.47,purple,purple,II
527,yellow,1.167,orange,yellow,II
527,orange,0.491,orange,orange,II
527,purple,1.104,purple,purple,II
527,yellow,1.058,orange,yellow,II
527,orange,0.579,purple,orange,II
527,yellow,1.285,yellow,yellow,II
527,orange,0.534,yellow,purple,II
527,orange,0.472,orange,orange,II
527,yellow,0.663,orange,yellow,II
527,purple,1.37,yellow,purple,II
527,yellow,0.988,yellow,yellow,II
527,purple,1.144,purple,purple,II
527,orange,0.74,purple,orange,II
527,purple,0.996,yellow,purple,II
527,orange,0.635,orange,orange,II
527,yellow,0.711,orange,yellow,II
527,purple,1.368,purple,purple,II
527,orange,0.749,purple,orange,II
527,yellow,0.51,yellow,yellow,II
527,yellow,0.413,yellow,yellow,II
527,purple,0.537,purple,orange,II
527,yellow,1.247,orange,yellow,II
527,orange,0.556,orange,orange,II
528,orange,0.6506,orange,orange,II
528,purple,0.5025,purple,purple,II
528,purple,0.6107,purple,orange,II
530,orange,1.1027,orange,orange,II
530,yellow,0.3512,yellow,yellow,II
530,purple,0.7614,purple,purple,II
530,orange,0.9814,orange,yellow,II
530,yellow,0.5086,yellow,purple,II
530,purple,0.5215,purple,orange,II
530,orange,0.902,orange,yellow,II
530,yellow,6.2917,yellow,purple,II
531,orange,1.406,purple,orange,II
531,yellow,0.3639,yellow,purple,II
531,purple,0.0154,yellow,yellow,II
531,yellow,0.0014,orange,orange,II
531,orange,0.0852,purple,purple,II
531,yellow,0.0573,orange,yellow,II
531,orange,0.2185,orange,orange,II
531,purple,0.1923,purple,purple,II
531,yellow,0.2527,orange,yellow,II
531,orange,0.6225,purple,orange,II
531,purple,0.3002,yellow,yellow,II
531,yellow,0.4873,yellow,purple,II
531,yellow,0.4129,yellow,yellow,II
531,orange,0.136,orange,yellow,II
531,purple,0.284,yellow,purple,II
536,yellow,2.148,purple,orange,II
536,purple,1.461,yellow,purple,II
536,yellow,1.755,yellow,yellow,II
536,purple,0.767,orange,orange,II
536,yellow,1.903,purple,purple,II
536,purple,9.773,orange,yellow,II
538,yellow,0.3812,yellow,purple,II
547,purple,0.661,orange,yellow,II
547,purple,0.249,yellow,yellow,II
547,purple,0.088,yellow,purple,II
547,purple,0.069,purple,orange,II
547,purple,0.319,purple,purple,II
547,purple,0.151,orange,orange,II
547,purple,0.132,yellow,yellow,II
547,purple,0.076,orange,orange,II
547,purple,0.116,purple,orange,II
547,purple,0.148,yellow,purple,II
547,purple,0.165,orange,yellow,II
547,purple,0.158,purple,purple,II
547,purple,0.001,yellow,purple,II
547,purple,0.001,yellow,yellow,II
547,purple,0.001,purple,orange,II
547,purple,0.304,orange,yellow,II
547,purple,0.038,purple,purple,II
547,purple,0.008,orange,orange,II
547,purple,0.032,purple,orange,II
547,purple,0.001,purple,purple,II
547,purple,0.001,yellow,purple,II
547,purple,0.144,yellow,yellow,II
547,purple,0.014,orange,orange,II
547,purple,0.05,orange,yellow,II
547,purple,0.158,orange,yellow,II
547,purple,0.005,purple,purple,II
547,purple,0.153,purple,orange,II
