,group,condition,subject,phase,trial,target,hand_angle,error,movement_time,reaction_time,peak_velocity,rot_direction,rot
2591,1,0,4,Base,17,30,1.94,1.94,0.731243,0.420886,0.0406908,CCW,0
5406,1,1,4,Adaptation,215,0,29.083375,-0.916625,1010.100534,354.1143811,,CCW,-30
7034,1,0,4,Generalisation,325,150,11.76200201,11.76200201,,,,CCW,0
2657,1,0,4,Base,18,-30,5.06,5.06,0.6936760000000001,0.411321,0.181677,CCW,0
5407,1,1,4,Adaptation,216,0,28.578329999999998,-1.42167,594.9680189,304.27714239999995,,CCW,-30
7035,1,0,4,Generalisation,326,90,11.57252565,11.57252565,,,,CCW,0
2746,1,1,4,Base,19,-30,-3.01,-3.01,0.90255,0.279357,0.0867955,CCW,0
5408,1,1,4,Adaptation,217,0,23.28996,-6.710039999999999,891.5639039999999,304.9464405,,CCW,-30
7036,1,0,4,Generalisation,327,-150,12.20197982,12.20197982,,,,CCW,0
2733,1,1,4,Base,20,120,-5.09,-5.09,0.908108,0.288502,0.23037399999999997,CCW,0
5409,1,1,4,Adaptation,218,0,23.11231,-6.887689999999999,872.1919473999999,358.794572,,CCW,-30
7037,1,0,4,Generalisation,328,30,26.06092995,26.06092995,,,,CCW,0
2767,1,1,4,Base,21,-150,4.54,4.54,0.891652,0.366046,0.350308,CCW,0
5410,1,1,4,Adaptation,219,0,33.97456,3.97456,668.5305082,431.6718694,,CCW,-30
7038,1,0,4,Generalisation,329,0,27.59798731,27.59798731,,,,CCW,0
2679,1,0,4,Base,22,-90,-6.19,-6.19,0.850088,0.565975,0.0548419,CCW,0
5411,1,1,4,Adaptation,220,0,27.181109999999997,-2.81889,693.7930693,378.21232050000003,,CCW,-30
7039,1,0,4,Generalisation,330,-60,17.49438564,17.49438564,,,,CCW,0
2589,1,0,4,Base,23,30,2.08,2.08,0.7406729999999999,0.253333,0.120921,CCW,0
5412,1,1,4,Adaptation,221,0,32.41368,2.41368,971.4289618999999,413.4118602,,CCW,-30
7040,1,0,4,Generalisation,331,0,30.30217733,30.30217733,,,,CCW,0
2675,1,0,4,Base,24,-90,-3.06,-3.06,0.8634940000000001,0.48710200000000003,0.14940499999999998,CCW,0
5413,1,1,4,Adaptation,222,0,31.36188,1.36188,826.5000315000001,441.4870308,,CCW,-30
7041,1,0,4,Generalisation,332,0,27.62858117,27.62858117,,,,CCW,0
2771,1,1,4,Base,25,-150,-0.19699999999999998,-0.19699999999999998,0.859115,0.157826,0.15268900000000002,CCW,0
5414,1,1,4,Adaptation,223,0,31.62942,1.62942,1086.650702,212.23182250000002,,CCW,-30
7042,1,0,4,Generalisation,333,-30,28.06366151,28.06366151,,,,CCW,0
2653,1,0,4,Base,26,-30,-0.39899999999999997,-0.39899999999999997,0.784406,0.528269,0.165706,CCW,0
5415,1,1,4,Adaptation,224,0,25.25119,-4.74881,813.7489046000001,391.6211807,,CCW,-30
7043,1,0,4,Generalisation,334,-60,17.13800845,17.13800845,,,,CCW,0
2750,1,1,4,Base,27,-60,-1.73,-1.73,0.7267239999999999,0.790776,0.0164048,CCW,0
5416,1,1,4,Adaptation,225,0,33.49538,3.4953800000000004,828.577234,385.84592180000004,,CCW,-30
7044,1,0,4,Generalisation,335,-150,16.02389479,16.02389479,,,,CCW,0
2617,1,0,4,Base,28,90,1.84,1.84,0.568657,0.168853,0.245772,CCW,0
5417,1,1,4,Adaptation,226,0,28.4163,-1.5837,799.7476426,434.41899000000006,,CCW,-30
7045,1,0,4,Generalisation,336,30,26.28675946,26.28675946,,,,CCW,0
2693,1,0,4,Base,29,-120,-4.5,-4.5,0.8384860000000001,0.190753,0.120479,CCW,0
5418,1,1,4,Adaptation,227,0,27.033609999999996,-2.96639,1003.329275,423.57798319999995,,CCW,-30
7046,1,0,4,Generalisation,337,150,14.991025599999999,14.991025599999999,,,,CCW,0
2751,1,1,4,Base,30,-60,-0.39299999999999996,-0.39299999999999996,0.882444,0.60659,0.11376099999999999,CCW,0
5419,1,1,4,Adaptation,228,0,30.749613,0.749613,972.2658242000001,253.2578877,,CCW,-30
7047,1,0,4,Generalisation,338,0,28.64579813,28.64579813,,,,CCW,0
2714,1,1,4,Base,31,30,-1.77,-1.77,0.744599,0.365169,0.127886,CCW,0
5420,1,1,4,Adaptation,229,0,26.559659999999997,-3.44034,811.8715997,236.493325,,CCW,-30
7048,1,0,4,Generalisation,339,-30,26.64245011,26.64245011,,,,CCW,0
2619,1,0,4,Base,32,90,-1.12,-1.12,0.710295,0.200543,0.186128,CCW,0
5421,1,1,4,Adaptation,230,0,36.410709999999995,6.41071,1023.359968,349.3821373,,CCW,-30
7049,1,0,4,Generalisation,340,-90,10.7328103,10.7328103,,,,CCW,0
2595,1,0,4,Base,33,30,2.0,2.0,0.997707,0.483742,0.150196,CCW,0
5422,1,1,4,Adaptation,231,0,27.636879999999998,-2.36312,728.3149049,420.45235589999993,,CCW,-30
7050,1,0,4,Generalisation,341,90,10.82525519,10.82525519,,,,CCW,0
2655,1,0,4,Base,34,-30,0.5760000000000001,0.5760000000000001,0.919342,0.03743540000000001,0.19027,CCW,0
5423,1,1,4,Adaptation,232,0,28.990890000000004,-1.00911,813.7937501,568.4912874,,CCW,-30
7051,1,0,4,Generalisation,342,60,18.56904039,18.56904039,,,,CCW,0
2706,1,1,4,Base,35,0,-5.35,-5.35,0.975042,0.23639699999999997,0.206366,CCW,0
5424,1,1,4,Adaptation,233,0,31.17995,1.17995,823.0878056,474.7692468,,CCW,-30
7052,1,0,4,Generalisation,343,60,19.17197599,19.17197599,,,,CCW,0
2644,1,0,4,Base,36,150,-1.48,-1.48,0.786467,0.425932,0.0341028,CCW,0
5425,1,1,4,Adaptation,234,0,31.9616,1.9616,680.7213465,410.23023,,CCW,-30
7053,1,0,4,Generalisation,344,-90,10.27538112,10.27538112,,,,CCW,0
2658,1,0,4,Base,37,-60,1.63,1.63,0.570868,0.33175,0.0309163,CCW,0
5426,1,1,4,Adaptation,235,0,29.867665999999996,-0.13233399999999998,847.0767020999999,483.4027836,,CCW,-30
7054,1,0,4,Generalisation,345,120,12.17566138,12.17566138,,,,CCW,0
2649,1,0,4,Base,38,-30,-2.93,-2.93,0.58204,0.285585,0.12068399999999999,CCW,0
5427,1,1,4,Adaptation,236,0,27.413040000000002,-2.58696,827.5065179,333.5439076,,CCW,-30
7055,1,0,4,Generalisation,346,90,10.7247389,10.7247389,,,,CCW,0
2621,1,0,4,Base,39,90,0.6970000000000001,0.6970000000000001,0.9256979999999999,0.134234,0.162268,CCW,0
5428,1,1,4,Adaptation,237,0,22.671020000000002,-7.3289800000000005,490.9786618,253.9346365,,CCW,-30
7056,1,0,4,Generalisation,347,-120,11.79948071,11.79948071,,,,CCW,0
2634,1,0,4,Base,40,150,1.0,1.0,0.642965,0.380695,0.10716300000000001,CCW,0
5429,1,1,4,Adaptation,238,0,32.49392,2.49392,1088.05442,316.26843360000004,,CCW,-30
7057,1,0,4,Generalisation,348,-150,12.45477466,12.45477466,,,,CCW,0
2722,1,1,4,Base,41,60,3.14,3.14,0.735585,0.6640739999999999,0.07242180000000001,CCW,0
5430,1,1,4,Adaptation,239,0,38.29206,8.292060000000001,850.3709872999999,346.88214849999997,,CCW,-30
7058,1,0,4,Generalisation,349,60,19.25814408,19.25814408,,,,CCW,0
2683,1,0,4,Base,42,-120,-4.98,-4.98,0.730112,0.37140700000000004,0.0386528,CCW,0
5431,1,1,4,Adaptation,240,0,35.0393,5.0393,697.0455767000001,517.2653398,,CCW,-30
7059,1,0,4,Generalisation,350,120,8.902668106,8.902668106,,,,CCW,0
2669,1,0,4,Base,43,-60,-2.39,-2.39,0.709967,0.38850500000000004,0.16232,CCW,0
5432,1,1,4,Adaptation,241,0,27.9258,-2.0742,657.9404519999999,423.5346277,,CCW,-30
7060,1,0,4,Generalisation,351,30,26.76626368,26.76626368,,,,CCW,0
2642,1,0,4,Base,44,150,0.6409999999999999,0.6409999999999999,0.8108,0.42962700000000004,0.250199,CCW,0
5433,1,1,4,Adaptation,242,0,25.76241,-4.23759,767.1163592,348.8178157,,CCW,-30
7061,1,0,4,Generalisation,352,60,17.88312002,17.88312002,,,,CCW,0
2696,1,0,4,Base,45,-150,-1.23,-1.23,0.736846,0.16758800000000001,0.202195,CCW,0
5434,1,1,4,Adaptation,243,0,28.754070000000002,-1.24593,792.7682917000001,342.3623338,,CCW,-30
7062,1,0,4,Generalisation,353,-30,23.34486062,23.34486062,,,,CCW,0
2630,1,0,4,Base,46,120,1.97,1.97,0.520467,0.45337799999999995,0.149454,CCW,0
5435,1,1,4,Adaptation,244,0,31.786179999999998,1.7861799999999999,600.082542,423.7137938999999,,CCW,-30
7063,1,0,4,Generalisation,354,-30,24.8996367,24.8996367,,,,CCW,0
2624,1,0,4,Base,47,120,2.22,2.22,0.874093,0.46741800000000006,0.13717100000000002,CCW,0
5436,1,1,4,Adaptation,245,0,20.76235,-9.23765,804.3579322,475.2776952,,CCW,-30
7064,1,0,4,Generalisation,355,30,26.48534723,26.48534723,,,,CCW,0
2605,1,0,4,Base,48,60,0.9329999999999999,0.9329999999999999,0.8192719999999999,0.47345,0.174672,CCW,0
5437,1,1,4,Adaptation,246,0,28.522009999999998,-1.47799,690.0747428,456.77752699999996,,CCW,-30
7065,1,0,4,Generalisation,356,-30,25.82077869,25.82077869,,,,CCW,0
2660,1,0,4,Base,49,-60,-0.106,-0.106,0.502817,0.335404,0.26352600000000004,CCW,0
5438,1,1,4,Adaptation,247,0,25.3753,-4.6247,844.7756421,558.6080735,,CCW,-30
7066,1,0,4,Generalisation,357,0,30.722518199999996,30.722518199999996,,,,CCW,0
2625,1,0,4,Base,50,120,-2.5,-2.5,1.01449,0.373935,0.128329,CCW,0
5439,1,1,4,Adaptation,248,0,28.49639,-1.5036100000000001,916.9140597,284.116706,,CCW,-30
7067,1,0,4,Generalisation,358,-150,11.00497244,11.00497244,,,,CCW,0
2702,1,0,4,Base,51,-150,-0.321,-0.321,0.79902,0.4715,0.169931,CCW,0
5440,1,1,4,Adaptation,249,0,34.59082,4.59082,830.5285072,577.4847736,,CCW,-30
7068,1,0,4,Generalisation,359,-120,10.29008138,10.29008138,,,,CCW,0
2643,1,0,4,Base,52,150,-0.326,-0.326,0.553474,0.504963,0.0659625,CCW,0
5441,1,1,4,Adaptation,250,0,27.121409999999997,-2.87859,962.5517892000001,477.06730030000006,,CCW,-30
7069,1,0,4,Generalisation,360,-60,21.89549552,21.89549552,,,,CCW,0
2659,1,0,4,Base,53,-60,0.494,0.494,0.5491520000000001,0.319874,0.247875,CCW,0
5442,1,1,4,Adaptation,251,0,27.62985,-2.37015,813.5809926,368.9165359,,CCW,-30
7070,1,0,4,Generalisation,361,150,15.53990232,15.53990232,,,,CCW,0
2757,1,1,4,Base,54,-90,-4.06,-4.06,0.760478,0.47351000000000004,0.038010300000000004,CCW,0
5443,1,1,4,Adaptation,252,0,23.9671,-6.0329,849.6779408,337.1800943,,CCW,-30
7071,1,0,4,Generalisation,362,-120,11.5607569,11.5607569,,,,CCW,0
2707,1,1,4,Base,55,0,-2.64,-2.64,0.964015,0.684956,0.0300258,CCW,0
5444,1,1,4,Adaptation,253,0,31.15105,1.15105,739.5523537,347.4713318,,CCW,-30
7072,1,0,4,Generalisation,363,90,12.21657419,12.21657419,,,,CCW,0
2692,1,0,4,Base,56,-120,-2.24,-2.24,0.871242,0.395338,0.0813253,CCW,0
5445,1,1,4,Adaptation,254,0,33.79806,3.79806,675.2387761,409.81345089999996,,CCW,-30
7073,1,0,4,Generalisation,364,-120,10.93731174,10.93731174,,,,CCW,0
2639,1,0,4,Base,57,150,2.38,2.38,0.635994,0.459614,0.144968,CCW,0
5446,1,1,4,Adaptation,255,0,22.76905,-7.23095,578.0929679,402.53598660000006,,CCW,-30
7074,1,0,4,Generalisation,365,90,9.786247515,9.786247515,,,,CCW,0
2575,1,0,4,Base,58,0,-3.04,-3.04,0.8158529999999999,0.5504680000000001,0.12658599999999998,CCW,0
5447,1,1,4,Adaptation,256,0,29.341203000000004,-0.6587970000000001,620.4494695000001,294.5434944,,CCW,-30
7075,1,0,4,Generalisation,366,0,30.82614371,30.82614371,,,,CCW,0
2672,1,0,4,Base,59,-90,1.98,1.98,0.732746,0.027244400000000002,0.170827,CCW,0
5448,1,1,4,Adaptation,257,0,33.87845,3.87845,996.2891855,338.5575265,,CCW,-30
7076,1,0,4,Generalisation,367,150,14.1245655,14.1245655,,,,CCW,0
2673,1,0,4,Base,60,-90,3.93,3.93,0.928901,0.296114,0.157771,CCW,0
5449,1,1,4,Adaptation,258,0,29.40411,-0.5958899999999999,629.2104592000001,355.6983915,,CCW,-30
7077,1,0,4,Generalisation,368,90,9.622006637,9.622006637,,,,CCW,0
2688,1,0,4,Base,61,-120,-1.06,-1.06,0.628584,0.146025,0.023863,CCW,0
5450,1,1,4,Adaptation,259,0,33.20192,3.20192,609.9523707000001,378.8400345,,CCW,-30
7078,1,0,4,Generalisation,369,-60,18.80067608,18.80067608,,,,CCW,0
2761,1,1,4,Base,62,-120,-5.06,-5.06,0.795538,0.404982,0.0744823,CCW,0
5451,1,1,4,Adaptation,260,0,25.16208,-4.8379199999999996,835.459712,400.1393647,,CCW,-30
7079,1,0,4,Generalisation,370,60,18.52468726,18.52468726,,,,CCW,0
2685,1,0,4,Base,63,-120,-3.53,-3.53,0.89646,0.23316900000000002,0.190992,CCW,0
5452,1,1,4,Adaptation,261,0,26.58659,-3.41341,956.3843476,385.855542,,CCW,-30
7080,1,0,4,Generalisation,371,150,13.37300719,13.37300719,,,,CCW,0
2599,1,0,4,Base,64,60,0.56,0.56,0.590711,0.173379,0.0368869,CCW,0
5453,1,1,4,Adaptation,262,0,27.28254,-2.71746,727.2583793,379.9740038,,CCW,-30
7081,1,0,4,Generalisation,372,120,11.30676024,11.30676024,,,,CCW,0
2720,1,1,4,Base,65,60,-0.552,-0.552,0.730517,0.164049,0.166023,CCW,0
5454,1,1,4,Adaptation,263,0,26.64795,-3.35205,763.0336956,392.0582523,,CCW,-30
7082,1,0,4,Generalisation,373,30,26.92084307,26.92084307,,,,CCW,0
2682,1,0,4,Base,66,-120,0.345,0.345,0.698016,0.47906400000000005,0.112792,CCW,0
5455,1,1,4,Adaptation,264,0,32.76513,2.76513,665.8051937999999,386.1969366,,CCW,-30
7083,1,0,4,Generalisation,374,120,10.12345494,10.12345494,,,,CCW,0
2663,1,0,4,Base,67,-60,-1.52,-1.52,0.806529,0.349013,0.181574,CCW,0
5456,1,1,4,Adaptation,265,0,28.61055,-1.38945,772.5622836,384.1430525,,CCW,-30
2603,1,0,4,Base,68,60,-1.67,-1.67,0.895951,0.0945954,0.192054,CCW,0
5457,1,1,4,Adaptation,266,0,29.39426,-0.60574,681.9913425,389.8205162,,CCW,-30
2633,1,0,4,Base,69,120,0.9940000000000001,0.9940000000000001,1.07585,0.48594799999999994,0.0522806,CCW,0
5458,1,1,4,Adaptation,267,0,31.54678,1.5467799999999998,892.7185034,380.24029110000004,,CCW,-30
2606,1,0,4,Base,70,60,-0.434,-0.434,0.9423090000000001,0.577812,0.160103,CCW,0
5459,1,1,4,Adaptation,268,0,26.89265,-3.10735,863.7102017999999,406.17040660000004,,CCW,-30
2742,1,1,4,Base,71,-30,-4.34,-4.34,0.8192530000000001,0.10120499999999999,0.23544400000000001,CCW,0
5460,1,1,4,Adaptation,269,0,30.291354,0.291354,810.6174882,462.85023420000005,,CCW,-30
2700,1,0,4,Base,72,-150,-1.88,-1.88,0.573876,0.22035300000000002,0.0803778,CCW,0
5461,1,1,4,Adaptation,270,0,30.594638,0.594638,634.8606378,300.53457189999995,,CCW,-30
2691,1,0,4,Base,73,-120,-2.69,-2.69,0.976776,0.419936,0.11016400000000001,CCW,0
5462,1,1,4,Adaptation,271,0,27.89945,-2.10055,863.9401468,202.56850459999998,,CCW,-30
2681,1,0,4,Base,74,-90,-0.595,-0.595,0.6260100000000001,0.33714099999999997,0.0905062,CCW,0
5463,1,1,4,Adaptation,272,0,23.347379999999998,-6.65262,783.8426866000001,297.87441989999996,,CCW,-30
2723,1,1,4,Base,75,60,-1.35,-1.35,0.532145,0.15454,0.161745,CCW,0
5464,1,1,4,Adaptation,273,0,20.92755,-9.07245,789.6858096,468.94836110000006,,CCW,-30
2737,1,1,4,Base,76,150,-4.35,-4.35,0.860074,0.621116,0.127304,CCW,0
5465,1,1,4,Adaptation,274,0,29.571215999999996,-0.428784,649.3027901,374.2986517,,CCW,-30
2668,1,0,4,Base,77,-60,-2.68,-2.68,0.5399189999999999,0.09239560000000001,0.2005,CCW,0
5466,1,1,4,Adaptation,275,0,34.81208,4.81208,706.4124813999999,355.64670939999996,,CCW,-30
2677,1,0,4,Base,78,-90,-0.0147,-0.0147,0.716675,0.333836,0.22168000000000002,CCW,0
5467,1,1,4,Adaptation,276,0,28.7855,-1.2145,774.778415,308.8094085,,CCW,-30
2645,1,0,4,Base,79,150,-0.266,-0.266,0.878992,0.306544,0.268557,CCW,0
5468,1,1,4,Adaptation,277,0,32.05615,2.05615,691.1069531,315.6227009,,CCW,-30
2620,1,0,4,Base,80,90,-3.92,-3.92,0.7863899999999999,0.36592600000000003,0.134,CCW,0
5469,1,1,4,Adaptation,278,0,31.751459999999998,1.7514599999999998,833.4112203,419.00437289999996,,CCW,-30
2708,1,1,4,Base,81,0,1.48,1.48,0.9651299999999999,0.5553060000000001,0.19841099999999998,CCW,0
5470,1,1,4,Adaptation,279,0,29.967185200000003,-0.032814800000000005,833.994608,370.48341360000006,,CCW,-30
2758,1,1,4,Base,82,-90,5.22,5.22,0.8942209999999999,0.355189,0.235787,CCW,0
5471,1,1,4,Adaptation,280,0,32.217420000000004,2.21742,749.8047257999999,453.3454612,,CCW,-30
2596,1,0,4,Base,83,30,0.18600000000000003,0.18600000000000003,0.8134399999999999,0.383169,0.19503199999999998,CCW,0
5472,1,1,4,Adaptation,281,0,27.27598,-2.72402,689.6196597999999,318.3636069,,CCW,-30
2721,1,1,4,Base,84,60,0.258,0.258,0.774529,0.424946,0.11500999999999999,CCW,0
5473,1,1,4,Adaptation,282,0,31.2116,1.2116,804.8673552,519.360522,,CCW,-30
2735,1,1,4,Base,85,120,2.31,2.31,0.690742,0.49179300000000004,0.19631600000000002,CCW,0
5474,1,1,4,Adaptation,283,0,28.84177,-1.1582299999999999,845.3094361999999,378.7348672,,CCW,-30
2705,1,0,4,Base,86,-150,-0.155,-0.155,0.954736,0.337395,0.17115,CCW,0
5475,1,1,4,Adaptation,284,0,25.19172,-4.80828,615.3076276,195.051985,,CCW,-30
2740,1,1,4,Base,87,150,1.23,1.23,0.707004,0.252112,0.134413,CCW,0
5476,1,1,4,Adaptation,285,0,24.22423,-5.77577,864.3362808,284.1136225,,CCW,-30
2580,1,0,4,Base,88,0,-2.07,-2.07,0.738394,0.407125,0.202031,CCW,0
5477,1,1,4,Adaptation,286,0,30.888178000000003,0.888178,674.4683451000001,276.3634164,,CCW,-30
2731,1,1,4,Base,89,120,-5.73,-5.73,1.07617,0.227519,0.189585,CCW,0
5478,1,1,4,Adaptation,287,0,26.513920000000002,-3.4860800000000003,596.6892201000001,262.6662855,,CCW,-30
2626,1,0,4,Base,90,120,-0.865,-0.865,0.938593,0.34825,0.105262,CCW,0
5479,1,1,4,Adaptation,288,0,24.59517,-5.4048300000000005,768.3622482000001,432.77466380000004,,CCW,-30
2582,1,0,4,Base,91,0,-2.17,-2.17,0.814167,0.46147299999999997,0.194878,CCW,0
5480,1,1,4,Adaptation,289,0,31.28255,1.28255,625.5192632000001,314.2456817,,CCW,-30
2754,1,1,4,Base,92,-90,-2.27,-2.27,0.532191,0.161856,0.165062,CCW,0
5481,1,1,4,Adaptation,290,0,29.687283,-0.312717,671.6563617,302.08889369999997,,CCW,-30
2574,1,0,4,Base,93,0,-1.93,-1.93,0.9680270000000001,0.378756,0.150375,CCW,0
5482,1,1,4,Adaptation,291,0,19.7459,-10.2541,867.5998498,262.4313765,,CCW,-30
2602,1,0,4,Base,94,60,0.67,0.67,0.763892,0.232657,0.212329,CCW,0
5483,1,1,4,Adaptation,292,0,38.1102,8.1102,717.1845245000001,470.9611374,,CCW,-30
2755,1,1,4,Base,95,-90,-3.52,-3.52,0.895863,0.267201,0.22845900000000002,CCW,0
5484,1,1,4,Adaptation,293,0,33.16172,3.16172,673.1377008,172.3488198,,CCW,-30
2717,1,1,4,Base,96,30,-1.11,-1.11,0.7984399999999999,0.392331,0.12051700000000001,CCW,0
5485,1,1,4,Adaptation,294,0,19.326,-10.674000000000001,730.9738776,351.705802,,CCW,-30
2666,1,0,4,Base,97,-60,-0.92,-0.92,0.8462620000000001,0.375598,0.13292400000000001,CCW,0
5486,1,1,4,Adaptation,295,0,33.066790000000005,3.06679,851.6264643,371.66629930000005,,CCW,-30
2686,1,0,4,Base,98,-120,0.703,0.703,0.763597,0.2962,0.252515,CCW,0
5487,1,1,4,Adaptation,296,0,35.77795,5.77795,790.1607201,378.5663403,,CCW,-30
2647,1,0,4,Base,99,-30,-1.59,-1.59,0.7071770000000001,0.309803,0.14094,CCW,0
5488,1,1,4,Adaptation,297,0,35.9556,5.9556,589.2196514,340.78673169999996,,CCW,-30
2710,1,1,4,Base,100,0,-3.48,-3.48,0.606336,0.680293,0.17249,CCW,0
5489,1,1,4,Adaptation,298,0,27.9864,-2.0136,716.6592164,222.5714589,,CCW,-30
2716,1,1,4,Base,101,30,2.28,2.28,0.8112590000000001,0.6061300000000001,0.11506300000000001,CCW,0
5490,1,1,4,Adaptation,299,0,37.624559999999995,7.624560000000001,657.4888530000001,299.9501608,,CCW,-30
2607,1,0,4,Base,102,60,-0.45799999999999996,-0.45799999999999996,0.898502,0.422051,0.0263196,CCW,0
5491,1,1,4,Adaptation,300,0,33.77628,3.7762800000000003,701.9639356,363.7694042,,CCW,-30
2631,1,0,4,Base,103,120,1.61,1.61,0.780525,0.273407,0.115677,CCW,0
5492,1,1,4,Adaptation,301,0,27.38196,-2.61804,748.8558287000001,468.7872871999999,,CCW,-30
2588,1,0,4,Base,104,30,-3.67,-3.67,0.956134,0.745765,0.11439400000000001,CCW,0
5493,1,1,4,Adaptation,302,0,29.508000000000003,-0.49200000000000005,802.2671881,358.3585173,,CCW,-30
2715,1,1,4,Base,105,30,-5.43,-5.43,0.9654200000000001,0.347727,0.23217,CCW,0
5494,1,1,4,Adaptation,303,0,26.52716,-3.47284,769.1407684999999,347.52004480000005,,CCW,-30
2632,1,0,4,Base,106,120,1.47,1.47,0.77625,0.553405,0.199855,CCW,0
5495,1,1,4,Adaptation,304,0,30.295354,0.295354,693.7852872000001,458.5072198,,CCW,-30
2769,1,1,4,Base,107,-150,0.787,0.787,0.897701,0.31196599999999997,0.07736330000000001,CCW,0
5496,1,1,4,Adaptation,305,0,25.56851,-4.43149,680.3734377000001,416.36289530000005,,CCW,-30
2768,1,1,4,Base,108,-150,0.35200000000000004,0.35200000000000004,1.05011,0.34521999999999997,0.132375,CCW,0
5497,1,1,4,Adaptation,306,0,33.01497,3.01497,644.8746075,292.4347974,,CCW,-30
2597,1,0,4,Base,109,30,0.599,0.599,0.5995510000000001,0.16702,0.125218,CCW,0
5498,1,1,4,Adaptation,307,0,27.232059999999997,-2.7679400000000003,723.3135551,345.30384,,CCW,-30
2601,1,0,4,Base,110,60,0.7140000000000001,0.7140000000000001,0.771406,0.26313200000000003,0.163859,CCW,0
5499,1,1,4,Adaptation,308,0,35.939479999999996,5.9394800000000005,729.8441446,255.0741745,,CCW,-30
2736,1,1,4,Base,111,150,1.27,1.27,0.7191,0.236448,0.0770462,CCW,0
2732,1,1,4,Base,112,120,3.51,3.51,0.817545,0.49792200000000003,0.153619,CCW,0
2613,1,0,4,Base,113,90,0.3,0.3,0.755297,0.42482,0.00537229,CCW,0
2726,1,1,4,Base,114,90,0.10400000000000001,0.10400000000000001,0.8568629999999999,0.244655,0.08768,CCW,0
2615,1,0,4,Base,115,90,-3.57,-3.57,0.808261,0.348698,0.312787,CCW,0
2727,1,1,4,Base,116,90,1.47,1.47,0.796447,0.273133,0.030606599999999998,CCW,0
2765,1,1,4,Base,117,-120,-0.149,-0.149,1.04526,0.397863,0.147472,CCW,0
2587,1,0,4,Base,118,30,0.0265,0.0265,0.673723,0.300964,0.149172,CCW,0
2611,1,0,4,Base,119,90,-1.42,-1.42,0.5391640000000001,0.48127,0.0117496,CCW,0
2743,1,1,4,Base,120,-30,-1.62,-1.62,0.520437,0.373658,0.184453,CCW,0
2579,1,0,4,Base,121,0,2.79,2.79,0.757423,0.413127,0.18796,CCW,0
2701,1,0,4,Base,122,-150,-0.275,-0.275,0.639116,0.539805,0.19835,CCW,0
2718,1,1,4,Base,123,60,-2.24,-2.24,0.925528,0.241882,0.07508480000000001,CCW,0
2674,1,0,4,Base,124,-90,-1.74,-1.74,0.614672,0.371848,0.11946500000000002,CCW,0
2640,1,0,4,Base,125,150,-4.51,-4.51,0.611046,0.27261399999999997,0.232573,CCW,0
2741,1,1,4,Base,126,150,-2.52,-2.52,0.790131,0.335538,0.200846,CCW,0
2665,1,0,4,Base,127,-60,-2.1,-2.1,0.614691,0.272565,0.10403599999999999,CCW,0
2687,1,0,4,Base,128,-120,1.38,1.38,0.95039,0.46746899999999997,0.134654,CCW,0
2662,1,0,4,Base,129,-60,2.72,2.72,0.904323,0.357033,0.0978579,CCW,0
2689,1,0,4,Base,130,-120,4.02,4.02,0.723791,0.310215,0.165207,CCW,0
2610,1,0,4,Base,131,90,-3.42,-3.42,0.742707,0.222167,0.101336,CCW,0
2578,1,0,4,Base,132,0,-2.64,-2.64,0.537435,0.383764,0.0628659,CCW,0
2656,1,0,4,Base,133,-30,-2.45,-2.45,0.9040600000000001,0.47443199999999996,0.13093,CCW,0
2651,1,0,4,Base,134,-30,1.86,1.86,0.828907,0.380684,0.290377,CCW,0
2764,1,1,4,Base,135,-120,-2.18,-2.18,0.711488,0.189077,0.029429700000000003,CCW,0
2584,1,0,4,Base,136,0,3.85,3.85,0.767292,0.21187399999999998,0.0770294,CCW,0
2766,1,1,4,Base,137,-150,-1.09,-1.09,0.8005220000000001,0.45836800000000005,0.16215,CCW,0
2637,1,0,4,Base,138,150,0.0777,0.0777,0.480505,0.44292600000000004,0.21512699999999998,CCW,0
2581,1,0,4,Base,139,0,-1.94,-1.94,0.8150350000000001,0.423836,0.103673,CCW,0
2590,1,0,4,Base,140,30,-0.16,-0.16,0.690879,0.327776,0.14060599999999998,CCW,0
2680,1,0,4,Base,141,-90,-0.613,-0.613,0.665034,0.25819699999999995,0.18775799999999998,CCW,0
2729,1,1,4,Base,142,90,-3.19,-3.19,0.901158,0.255787,0.17158099999999998,CCW,0
2748,1,1,4,Base,143,-60,0.7070000000000001,0.7070000000000001,0.826332,0.42005600000000004,0.074527,CCW,0
2612,1,0,4,Base,144,90,0.43700000000000006,0.43700000000000006,0.854459,0.437199,0.0830855,CCW,0
2678,1,0,4,Base,145,-90,-1.11,-1.11,0.6795640000000001,0.41228400000000004,0.0823411,CCW,0
2711,1,1,4,Base,146,0,0.693,0.693,0.8694459999999999,0.030737,0.106554,CCW,0
2670,1,0,4,Base,147,-90,-2.66,-2.66,0.9778969999999999,0.289628,0.14629,CCW,0
2598,1,0,4,Base,148,60,-2.96,-2.96,0.642303,0.42126499999999995,0.136177,CCW,0
2747,1,1,4,Base,149,-30,-2.94,-2.94,0.728233,0.315342,0.22571799999999997,CCW,0
2604,1,0,4,Base,150,60,-5.6,-5.6,0.8526790000000001,0.30662,0.010667399999999999,CCW,0
2576,1,0,4,Base,151,0,-0.48700000000000004,-0.48700000000000004,0.668201,0.44229399999999996,0.018731099999999997,CCW,0
2628,1,0,4,Base,152,120,0.922,0.922,0.453031,0.201797,0.145555,CCW,0
